pincode,district,state,population,bio_txn,demo_txn,enroll_txn,total_txn,bio_has_any_record,demo_has_any_record,enroll_has_any_record,presence_flag,bio_share,demo_share,enroll_share,dominant_service_type,demand_diversity,presence_without_usage
122506,Gurgaon,Gujrat,28125.666666666668,2217.0,2055.0,223.0,4495.0,1.0,1.0,1.0,True,0.4932146829810901,0.457174638487208,0.04961067853170189,biometric,0.7786582133074159,False
122508,Mewat,Gujrat,264344.25,25166.0,20523.0,5026.0,50715.0,1.0,1.0,1.0,True,0.49622399684511487,0.404673173617273,0.09910282953761215,biometric,0.8582661299751693,False
123001,Mahendragarh,Gujrat,122679.33333333333,12055.0,9580.0,886.0,22521.0,1.0,1.0,1.0,True,0.5352781848052929,0.42538075573908796,0.0393410594556192,biometric,0.7513319812137669,False
123003,Gurgaon,Gujrat,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,True,0.5,0.5,0.0,biometric,0.6309297535714574,False
123021,Mahendragarh,Gujrat,92105.58333333333,6725.0,3666.0,349.0,10740.0,1.0,1.0,1.0,True,0.6261638733705773,0.34134078212290503,0.03249534450651769,biometric,0.7021431514251318,False
123023,Mahendragarh,Gujrat,66969.5,7223.0,2954.0,444.0,10621.0,1.0,1.0,1.0,True,0.680067790226909,0.27812823651256946,0.041803973260521606,biometric,0.6834438152630031,False
123024,Mahendragarh,Gujrat,25123.25,3684.0,581.0,173.0,4438.0,1.0,1.0,1.0,True,0.8301036502929248,0.1309148264984227,0.038981523208652544,biometric,0.4981087610580031,False
123027,Mahendragarh,Gujrat,62920.583333333336,5160.0,3405.0,339.0,8904.0,1.0,1.0,1.0,True,0.5795148247978437,0.3824123989218329,0.03807277628032345,biometric,0.7356463367091489,False
123028,Mahendragarh,Gujrat,27684.75,1946.0,612.0,136.0,2694.0,1.0,1.0,1.0,True,0.7223459539717891,0.22717149220489977,0.050482553823311065,biometric,0.6575301287959148,False
123029,Mahendragarh,Gujrat,91491.33333333333,8512.0,3161.0,436.0,12109.0,1.0,1.0,1.0,True,0.7029482203319845,0.2610455033446197,0.03600627632339582,biometric,0.6536032916433274,False
123034,Gurgaon,Gujrat,67977.75,3186.0,1168.0,167.0,4521.0,1.0,1.0,1.0,True,0.7047113470471135,0.2583499225834992,0.0369387303693873,biometric,0.6536692966976605,False
123035,Gurgaon,Gujrat,27594.666666666668,1985.0,812.0,129.0,2926.0,1.0,1.0,1.0,True,0.6784005468215994,0.27751196172248804,0.04408749145591251,biometric,0.6886814982284937,False
123101,Rewari,Gujrat,24462.25,2055.0,1003.0,111.0,3169.0,1.0,1.0,1.0,True,0.64846954875355,0.3165036289050174,0.03502682234143263,biometric,0.693955351014238,False
123102,Rewari,Gujrat,15420.166666666666,2682.0,489.0,103.0,3274.0,1.0,1.0,1.0,True,0.8191814294441051,0.14935858277336592,0.031459987782529016,biometric,0.5062732365657614,False
123103,Rewari,Gujrat,22701.75,1342.0,427.0,81.0,1850.0,1.0,1.0,1.0,True,0.7254054054054054,0.2308108108108108,0.04378378378378378,biometric,0.6446815302602487,False
123106,Rewari,Gujrat,40344.666666666664,4170.0,4494.0,224.0,8888.0,1.0,1.0,1.0,True,0.4691719171917192,0.5056255625562557,0.025202520252025202,demographic,0.721495942551785,False
123110,Rewari,Gujrat,4687.75,541.0,288.0,29.0,858.0,1.0,1.0,1.0,True,0.6305361305361306,0.3356643356643357,0.0337995337995338,biometric,0.7024397695581147,False
123301,Rewari,Gujrat,3163.1666666666665,1120.0,335.0,73.0,1528.0,1.0,1.0,1.0,True,0.7329842931937173,0.21924083769633507,0.047774869109947646,biometric,0.6423555639162071,False
123302,Rewari,Gujrat,24564.083333333332,2401.0,1322.0,143.0,3866.0,1.0,1.0,1.0,True,0.6210553543714433,0.3419555095706156,0.036989136057941026,biometric,0.7142940809463835,False
123303,Rewari,Gujrat,4519.25,2866.0,963.0,140.0,3969.0,1.0,1.0,1.0,True,0.7220962459057697,0.24263038548752835,0.03527336860670194,biometric,0.6341687347281135,False
123304,Rewari,Gujrat,0.0,13.0,13.0,0.0,26.0,1.0,1.0,0.0,True,0.5,0.5,0.0,biometric,0.6309297535714574,False
123401,Rewari,Gujrat,118014.91666666667,18218.0,13292.0,932.0,32442.0,1.0,1.0,1.0,True,0.5615560076444116,0.40971580050551754,0.028728191850070896,biometric,0.7205543456226016,False
123411,Rewari,Gujrat,65642.91666666667,4060.0,2217.0,241.0,6518.0,1.0,1.0,1.0,True,0.6228904571954588,0.34013501073949065,0.03697453206505063,biometric,0.7132608460148523,False
123412,Rewari,Gujrat,19764.25,963.0,503.0,70.0,1536.0,1.0,1.0,1.0,True,0.626953125,0.3274739583333333,0.045572916666666664,biometric,0.72731559687535,False
123501,Rewari,Gujrat,75309.58333333333,4463.0,2740.0,302.0,7505.0,1.0,1.0,1.0,True,0.594670219853431,0.36508994003997336,0.040239840106595606,biometric,0.7338659517573699,False
124001,Rohtak,Gujrat,0.0,34399.0,15424.0,1897.0,51720.0,1.0,1.0,1.0,True,0.6651005413766434,0.2982211910286156,0.03667826759474091,biometric,0.685688387268786,False
124021,Jhajjar,Gujrat,17240.166666666668,3576.0,350.0,128.0,4054.0,1.0,1.0,1.0,True,0.882091761223483,0.0863344844597928,0.031573754316724226,biometric,0.39253699464655406,False
124022,Rohtak,Gujrat,31985.0,1487.0,187.0,64.0,1738.0,1.0,1.0,1.0,True,0.8555811277330264,0.10759493670886076,0.03682393555811277,biometric,0.4504747277186007,False
124102,Jhajjar,Gujrat,18189.666666666668,2060.0,279.0,97.0,2436.0,1.0,1.0,1.0,True,0.8456486042692939,0.1145320197044335,0.03981937602627258,biometric,0.47178383384002226,False
124103,Jhajjar,Gujrat,47322.833333333336,5723.0,5295.0,458.0,11476.0,1.0,1.0,1.0,True,0.49869292436388984,0.4613976995468804,0.039909376089229696,biometric,0.757697316964973,False
124104,Jhajjar,Gujrat,32302.25,1826.0,566.0,105.0,2497.0,1.0,1.0,1.0,True,0.7312775330396476,0.22667200640768922,0.0420504605526632,biometric,0.6358508142311826,False
124105,Jhajjar,Gujrat,47027.833333333336,2345.0,949.0,127.0,3421.0,1.0,1.0,1.0,True,0.6854720841859105,0.2774042677579655,0.03712364805612394,biometric,0.6707037407207342,False
124106,Jhajjar,Gujrat,58600.416666666664,3840.0,860.0,161.0,4861.0,1.0,1.0,1.0,True,0.7899609133923061,0.17691832956181855,0.03312075704587533,biometric,0.5511926848632369,False
124107,Jhajjar,Gujrat,22060.0,2609.0,526.0,122.0,3257.0,1.0,1.0,1.0,True,0.8010439054344489,0.16149831132944428,0.037457783236106844,biometric,0.5417637544914894,False
124108,Jhajjar,Gujrat,23391.666666666668,2582.0,878.0,180.0,3640.0,1.0,1.0,1.0,True,0.7093406593406594,0.2412087912087912,0.04945054945054945,biometric,0.6693075908600402,False
124109,Jhajjar,Gujrat,43940.083333333336,3426.0,808.0,156.0,4390.0,1.0,1.0,1.0,True,0.7804100227790433,0.18405466970387244,0.03553530751708428,biometric,0.5676230932274671,False
124111,Rohtak,Gujrat,14280.333333333334,2877.0,441.0,124.0,3442.0,1.0,1.0,1.0,True,0.835851249273678,0.12812318419523533,0.03602556653108658,biometric,0.4850361711849435,False
124112,Rohtak,Gujrat,56844.0,7912.0,1425.0,313.0,9650.0,1.0,1.0,1.0,True,0.8198963730569948,0.14766839378238342,0.03243523316062176,biometric,0.5065257358466846,False
124113,Rohtak,Gujrat,24429.25,4033.0,891.0,138.0,5062.0,1.0,1.0,1.0,True,0.7967206637692612,0.17601738443303042,0.027261951797708416,biometric,0.5325199613254524,False
124141,Jhajjar,Gujrat,0.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,True,1.0,0.0,0.0,biometric,-0.0,False
124142,Jhajjar,Gujrat,28210.666666666668,1197.0,357.0,56.0,1610.0,1.0,1.0,1.0,True,0.7434782608695653,0.2217391304347826,0.034782608695652174,biometric,0.6109491388455861,False
124146,Jhajjar,Gujrat,40351.833333333336,1834.0,427.0,90.0,2351.0,1.0,1.0,1.0,True,0.780093577201191,0.18162484049340705,0.038281582305401955,biometric,0.5720416550470784,False
124201,Rohtak,Gujrat,16594.25,2950.0,196.0,99.0,3245.0,1.0,1.0,1.0,True,0.9090909090909091,0.06040061633281972,0.030508474576271188,biometric,0.33009132078849734,False
124202,Rohtak,Gujrat,11983.333333333334,2587.0,191.0,92.0,2870.0,1.0,1.0,1.0,True,0.9013937282229966,0.06655052264808363,0.03205574912891986,biometric,0.3497097348581253,False
124303,Rohtak,Gujrat,23551.5,2825.0,789.0,118.0,3732.0,1.0,1.0,1.0,True,0.7569667738478028,0.21141479099678456,0.03161843515541265,biometric,0.5902917382915654,False
124401,Rohtak,Gujrat,71276.33333333333,3306.0,641.0,159.0,4106.0,1.0,1.0,1.0,True,0.8051631758402338,0.15611300535801267,0.03872381880175353,biometric,0.5373316273593545,False
124404,Rohtak,Gujrat,20692.0,1054.0,123.0,33.0,1210.0,1.0,1.0,1.0,True,0.8710743801652893,0.10165289256198347,0.02727272727272727,biometric,0.41039345998901167,False
124406,Rohtak,Gujrat,18775.333333333332,1065.0,372.0,71.0,1508.0,1.0,1.0,1.0,True,0.7062334217506632,0.246684350132626,0.047082228116710874,biometric,0.6688274386284166,False
124411,Rohtak,Gujrat,15120.25,1858.0,165.0,79.0,2102.0,1.0,1.0,1.0,True,0.8839200761179828,0.07849666983824928,0.03758325404376784,biometric,0.39334544673738925,False
124412,Jhajjar,Gujrat,28555.5,2243.0,405.0,94.0,2742.0,1.0,1.0,1.0,True,0.8180160466812546,0.14770240700218817,0.034281546316557256,biometric,0.5119580726631752,False
124501,Rohtak,Gujrat,80719.33333333333,6789.0,1900.0,325.0,9014.0,1.0,1.0,1.0,True,0.7531617483913912,0.2107832260927446,0.03605502551586421,biometric,0.6021021035863281,False
124504,Jhajjar,Gujrat,22117.833333333332,818.0,229.0,64.0,1111.0,1.0,1.0,1.0,True,0.7362736273627363,0.20612061206120613,0.0576057605760576,biometric,0.6511416337850917,False
124505,Jhajjar,Gujrat,19735.583333333332,1749.0,568.0,87.0,2404.0,1.0,1.0,1.0,True,0.7275374376039934,0.23627287853577372,0.03618968386023295,biometric,0.6302697130295922,False
124506,Jhajjar,Gujrat,16514.083333333332,837.0,163.0,33.0,1033.0,1.0,1.0,1.0,True,0.8102613746369797,0.15779283639883834,0.031945788964181994,biometric,0.5205202853049752,False
124507,Jhajjar,Gujrat,0.0,16163.0,15019.0,842.0,32024.0,1.0,1.0,1.0,True,0.5047152135898076,0.4689920059955034,0.026292780414688983,biometric,0.7244378021792937,False
124513,Rohtak,Gujrat,23713.5,1279.0,149.0,48.0,1476.0,1.0,1.0,1.0,True,0.8665311653116531,0.10094850948509485,0.032520325203252036,biometric,0.42511578699715274,False
124514,Rohtak,Gujrat,47385.0,4132.0,1219.0,201.0,5552.0,1.0,1.0,1.0,True,0.7442363112391931,0.21956051873198848,0.03620317002881844,biometric,0.6124733903215805,False
125001,Hisar,Gujrat,0.0,28951.0,24515.0,1913.0,55379.0,1.0,1.0,1.0,True,0.5227793929106701,0.44267682695606636,0.034543780133263514,biometric,0.7428231474776165,False
125004,Hisar,Gujrat,55753.583333333336,3340.0,862.0,125.0,4327.0,1.0,1.0,1.0,True,0.7718973884908713,0.1992142361913566,0.02888837531777213,biometric,0.5676650030258281,False
125005,Hisar,Gujrat,66914.33333333333,2035.0,544.0,107.0,2686.0,1.0,1.0,1.0,True,0.757632166790767,0.20253164556962025,0.03983618763961281,biometric,0.6026621537819598,False
125006,Hisar,Gujrat,11036.333333333334,1643.0,462.0,96.0,2201.0,1.0,1.0,1.0,True,0.7464788732394366,0.20990458882326216,0.04361653793730123,biometric,0.6212973072220477,False
125011,Hisar,Gujrat,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,True,1.0,0.0,0.0,biometric,-0.0,False
125033,Hisar,Gujrat,113256.75,14805.0,9510.0,803.0,25118.0,1.0,1.0,1.0,True,0.5894179472887969,0.378612946890676,0.03196910582052711,biometric,0.7185168966796871,False
125037,Hisar,Gujrat,14629.416666666666,883.0,180.0,34.0,1097.0,1.0,1.0,1.0,True,0.804922515952598,0.1640838650865998,0.03099361896080219,biometric,0.5269449227096219,False
125038,Hisar,Gujrat,34450.75,1618.0,331.0,83.0,2032.0,1.0,1.0,1.0,True,0.7962598425196851,0.16289370078740156,0.04084645669291338,biometric,0.5530906970537567,False
125039,Hisar,Gujrat,88925.08333333333,7565.0,3066.0,340.0,10971.0,1.0,1.0,1.0,True,0.6895451645246559,0.2794640415641236,0.03099079391122049,biometric,0.655615700920164,False
125042,Hisar,Gujrat,17441.0,3332.0,885.0,183.0,4400.0,1.0,1.0,1.0,True,0.7572727272727273,0.20113636363636364,0.04159090909090909,biometric,0.6056519291391834,False
125044,Hisar,Gujrat,28732.75,3185.0,1292.0,177.0,4654.0,1.0,1.0,1.0,True,0.6843575418994413,0.27761065749892566,0.038031800601633005,biometric,0.6732731136900887,False
125047,Fatehabad,Gujrat,65877.41666666667,4280.0,1649.0,266.0,6195.0,1.0,1.0,1.0,True,0.6908797417271993,0.266182405165456,0.04293785310734463,biometric,0.6762717667759182,False
125048,Hisar,Gujrat,33722.083333333336,2806.0,745.0,140.0,3691.0,1.0,1.0,1.0,True,0.760227580601463,0.20184231915470063,0.03793010024383636,biometric,0.5966767634697939,False
125049,Hisar,Gujrat,17937.666666666668,2831.0,1040.0,137.0,4008.0,1.0,1.0,1.0,True,0.7063373253493014,0.25948103792415167,0.03418163672654691,biometric,0.6472027533146943,False
125050,Hisar,Gujrat,72544.91666666667,13054.0,7158.0,701.0,20913.0,1.0,1.0,1.0,True,0.6242050399273179,0.3422751398651556,0.03351982020752642,biometric,0.7053995356171241,False
125051,Fatehabad,Gujrat,111868.91666666667,16743.0,10579.0,572.0,27894.0,1.0,1.0,1.0,True,0.600236610023661,0.3792571879257188,0.020506202050620204,biometric,0.6861319992327305,False
125052,Fatehabad,Gujrat,78143.25,9712.0,3886.0,477.0,14075.0,1.0,1.0,1.0,True,0.6900177619893428,0.2760923623445826,0.0338898756660746,biometric,0.6608920300607001,False
125053,Fatehabad,Gujrat,73374.0,6827.0,1512.0,241.0,8580.0,1.0,1.0,1.0,True,0.7956876456876457,0.17622377622377622,0.02808857808857809,biometric,0.5353310628063893,False
125054,Sirsa,Gujrat,9511.75,1488.0,599.0,73.0,2160.0,1.0,1.0,1.0,True,0.6888888888888889,0.2773148148148148,0.033796296296296297,biometric,0.661651149414292,False
125055,Sirsa,Gujrat,113260.91666666667,28169.0,15347.0,1104.0,44620.0,1.0,1.0,1.0,True,0.631308830121022,0.3439489018377409,0.024742268041237112,biometric,0.6817584148659352,False
125058,Sirsa,Gujrat,14459.583333333334,1330.0,378.0,42.0,1750.0,1.0,1.0,1.0,True,0.76,0.216,0.024,biometric,0.5726313533809116,False
125060,Sirsa,Gujrat,24556.0,2938.0,1305.0,139.0,4382.0,1.0,1.0,1.0,True,0.6704701049748973,0.29780921953445916,0.03172067549064354,biometric,0.6719715574875728,False
125075,Sirsa,Gujrat,44290.5,5531.0,1805.0,197.0,7533.0,1.0,1.0,1.0,True,0.7342360281428382,0.23961237222885967,0.026151599628302137,biometric,0.604815823359696,False
125076,Sirsa,Gujrat,21314.416666666668,4522.0,1526.0,231.0,6279.0,1.0,1.0,1.0,True,0.7201783723522854,0.24303232998885171,0.03678929765886288,biometric,0.6387017298786913,False
125077,Sirsa,Gujrat,37260.75,4852.0,1956.0,169.0,6977.0,1.0,1.0,1.0,True,0.6954278343127419,0.280349720510248,0.024222445177010176,biometric,0.6364788932115154,False
125078,Sirsa,Gujrat,46649.333333333336,3226.0,1598.0,159.0,4983.0,1.0,1.0,1.0,True,0.6474011639574554,0.3206903471804134,0.03190848886213125,biometric,0.688248715681673,False
125101,Sirsa,Gujrat,6601.833333333333,1798.0,327.0,76.0,2201.0,1.0,1.0,1.0,True,0.8169014084507042,0.1485688323489323,0.03452975920036347,biometric,0.5140209042065047,False
125102,Sirsa,Gujrat,15178.583333333334,7487.0,3986.0,277.0,11750.0,1.0,1.0,1.0,True,0.6371914893617021,0.3392340425531915,0.02357446808510638,biometric,0.6756288928387358,False
125103,Sirsa,Gujrat,44979.166666666664,4655.0,1794.0,212.0,6661.0,1.0,1.0,1.0,True,0.6988440174148026,0.26932892959015164,0.03182705299504579,biometric,0.649408872327795,False
125104,Sirsa,Gujrat,65124.666666666664,10010.0,5229.0,417.0,15656.0,1.0,1.0,1.0,True,0.6393714869698518,0.33399335717935613,0.026635155850792028,biometric,0.6815929222031987,False
125106,Fatehabad,Gujrat,47762.5,5100.0,751.0,159.0,6010.0,1.0,1.0,1.0,True,0.848585690515807,0.12495840266222961,0.026455906821963394,biometric,0.4508458625477366,False
125110,Sirsa,Gujrat,69128.0,6490.0,2116.0,300.0,8906.0,1.0,1.0,1.0,True,0.7287222097462385,0.23759263417920504,0.03368515607455648,biometric,0.6246945944193906,False
125111,Fatehabad,Gujrat,66314.33333333333,4528.0,3615.0,318.0,8461.0,1.0,1.0,1.0,True,0.535161328448174,0.42725446164755937,0.037584209904266634,biometric,0.7475092820585987,False
125112,Hisar,Gujrat,69851.66666666667,3241.0,886.0,165.0,4292.0,1.0,1.0,1.0,True,0.7551258154706431,0.206430568499534,0.03844361602982293,biometric,0.6035506156013292,False
125113,Fatehabad,Gujrat,72439.41666666667,5890.0,2178.0,333.0,8401.0,1.0,1.0,1.0,True,0.7011070110701108,0.2592548506130223,0.03963813831686704,biometric,0.6616431915664481,False
125120,Fatehabad,Gujrat,63739.583333333336,10949.0,5173.0,513.0,16635.0,1.0,1.0,1.0,True,0.658190562067929,0.310970844604749,0.03083859332732191,biometric,0.67886897954832,False
125121,Hisar,Gujrat,81396.41666666667,12950.0,4628.0,562.0,18140.0,1.0,1.0,1.0,True,0.7138919514884233,0.25512679162072766,0.030981256890848952,biometric,0.6342007551519793,False
125133,Fatehabad,Gujrat,31377.833333333332,4727.0,531.0,110.0,5368.0,1.0,1.0,1.0,True,0.8805886736214605,0.09891952309985097,0.020491803278688523,biometric,0.3827479408386113,False
125201,Sirsa,Gujrat,70273.16666666667,8096.0,2950.0,272.0,11318.0,1.0,1.0,1.0,True,0.715320728043824,0.26064675737762855,0.024032514578547447,biometric,0.6187025159052691,False
126101,Jind,Gujrat,63379.333333333336,4845.0,2250.0,316.0,7411.0,1.0,1.0,1.0,True,0.6537579274052084,0.3036027526649575,0.04263931992983403,biometric,0.7047893766363859,False
126102,Jind,Gujrat,114413.25,22033.0,10558.0,940.0,33531.0,1.0,1.0,1.0,True,0.6570934359249649,0.3148728042706749,0.028033759804360143,biometric,0.673574974198491,False
126110,Jind,Gujrat,30110.0,1801.0,505.0,84.0,2390.0,1.0,1.0,1.0,True,0.7535564853556486,0.2112970711297071,0.035146443514644354,biometric,0.6001730227179801,False
126111,Jind,Gujrat,40257.666666666664,2961.0,570.0,144.0,3675.0,1.0,1.0,1.0,True,0.8057142857142857,0.15510204081632653,0.03918367346938775,biometric,0.5370866181426679,False
126112,Jind,Gujrat,111150.91666666667,12564.0,4614.0,433.0,17611.0,1.0,1.0,1.0,True,0.7134177502697178,0.2619953438192039,0.024586905911078302,biometric,0.6216429094555689,False
126113,Jind,Gujrat,66276.33333333333,4348.0,1513.0,204.0,6065.0,1.0,1.0,1.0,True,0.7169002473206925,0.2494641384995878,0.033635614179719706,biometric,0.636313152014303,False
126114,Jind,Gujrat,37582.583333333336,4058.0,1080.0,245.0,5383.0,1.0,1.0,1.0,True,0.7538547278469255,0.20063161805684562,0.045513654096228866,biometric,0.6152333163110801,False
126115,Jind,Gujrat,69729.41666666667,7115.0,4210.0,354.0,11679.0,1.0,1.0,1.0,True,0.609213117561435,0.3604760681565202,0.030310814282044695,biometric,0.7060696791750392,False
126116,Jind,Gujrat,153634.41666666666,19879.0,10482.0,906.0,31267.0,1.0,1.0,1.0,True,0.6357821345188217,0.3352416285540666,0.02897623692711165,biometric,0.6890010983674683,False
126125,Jind,Gujrat,34783.333333333336,4981.0,1439.0,228.0,6648.0,1.0,1.0,1.0,True,0.7492478941034898,0.21645607701564382,0.03429602888086643,biometric,0.603693763703633,False
126152,Jind,Gujrat,44216.083333333336,4011.0,1459.0,173.0,5643.0,1.0,1.0,1.0,True,0.7107921318447634,0.2585504164451533,0.03065745171008329,biometric,0.6364541557828015,False
127020,Bhiwani,Gujrat,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,True,1.0,0.0,0.0,biometric,-0.0,False
127021,Bhiwani,Gujrat,14389.5,18577.0,10521.0,810.0,29908.0,1.0,1.0,1.0,True,0.6211381570148455,0.35177878828407116,0.027083054701083322,biometric,0.6927353161080184,False
127022,Charkhi Dadri,Gujrat,26179.416666666668,1657.0,586.0,83.0,2326.0,1.0,1.0,1.0,True,0.7123817712811694,0.2519346517626827,0.03568357695614789,biometric,0.644310316670996,False
127025,Bhiwani,Gujrat,25518.833333333332,1730.0,524.0,61.0,2315.0,1.0,1.0,1.0,True,0.7473002159827213,0.2263498920086393,0.026349892008639308,biometric,0.5914531135126312,False
127026,Charkhi Dadri,Gujrat,53200.083333333336,2031.0,1072.0,137.0,3240.0,1.0,1.0,1.0,True,0.6268518518518519,0.3308641975308642,0.042283950617283954,biometric,0.7213448635188863,False
127027,Bhiwani,Gujrat,22646.666666666668,1918.0,449.0,82.0,2449.0,1.0,1.0,1.0,True,0.7831768068599428,0.1833401388321764,0.03348305430788077,biometric,0.560851881516074,False
127028,Bhiwani,Gujrat,34959.0,2415.0,994.0,174.0,3583.0,1.0,1.0,1.0,True,0.6740161875523305,0.2774211554563215,0.048562656991348034,biometric,0.6995296812755621,False
127029,Bhiwani,Gujrat,54199.083333333336,3210.0,373.0,93.0,3676.0,1.0,1.0,1.0,True,0.8732317736670294,0.1014689880304679,0.02529923830250272,biometric,0.4037424032292661,False
127030,Charkhi Dadri,Gujrat,44671.083333333336,2796.0,1300.0,140.0,4236.0,1.0,1.0,1.0,True,0.660056657223796,0.3068932955618508,0.033050047214353166,biometric,0.6821498229855701,False
