pincode,district,months_observed,trend_slope,trend_class,volatility_score
140308,Chandigarh,12,44.91958041958042,increasing,0.7034728960409019
140401,Fatehgarh Sahib,12,146.63986013986013,increasing,0.598416591921974
140405,Fatehgarh Sahib,12,16.132867132867133,increasing,0.6710774979819155
140406,Fatehgarh Sahib,12,146.7062937062937,increasing,0.7376514904648738
140407,Fatehgarh Sahib,12,8.583916083916083,increasing,0.7526616377847802
140412,Fatehgarh Sahib,12,60.440559440559454,increasing,0.7409939637622064
140413,Rupnagar,12,18.888111888111887,increasing,0.6250034955115688
140417,Patiala,12,27.562937062937063,increasing,0.5407826243100907
140501,SAS Nagar (Mohali),12,76.5909090909091,increasing,0.6204607526417737
140506,SAS Nagar (Mohali),12,7.590909090909091,increasing,0.8720209582451582
140507,S.A.S Nagar(Mohali),12,51.62587412587412,increasing,0.5594237957885289
140601,S.A.S Nagar(Mohali),12,49.76923076923077,increasing,0.4980303035529883
140602,Fatehgarh Sahib,12,42.79370629370629,increasing,0.6128163305718644
140603,Mohali,12,113.96153846153845,increasing,0.591937158781476
140604,SAS Nagar (Mohali),12,33.96503496503497,increasing,0.7303958496056788
140701,Patiala,12,17.213286713286713,increasing,0.5554672930466468
140702,Patiala,12,30.39160839160839,increasing,0.6265348392510054
140802,Fatehgarh Sahib,12,23.99650349650349,increasing,0.8423276226412841
140901,Chandigarh,12,33.65034965034965,increasing,0.6930169546536834
141001,Ludhiana,12,201.00699300699299,increasing,0.6961876366841184
141002,Ludhiana,12,35.951048951048946,increasing,0.6819970136720204
141003,Ludhiana,12,231.26923076923075,increasing,0.6453775568262832
141004,Ludhiana,12,2.4860139860139863,increasing,0.7724820586813562
141006,Ludhiana,12,17.23076923076923,increasing,0.5876327693091306
141007,Ludhiana,12,144.6048951048951,increasing,0.6182611916749643
141008,Ludhiana,12,156.4965034965035,increasing,0.6482196633583515
141010,Ludhiana,12,64.28321678321679,increasing,0.574014279183526
141012,Ludhiana,12,33.370629370629366,increasing,0.8296356972327199
141013,Ludhiana,12,86.34615384615384,increasing,0.778238503162969
141014,Ludhiana,12,47.82167832167833,increasing,0.6014126514603233
141015,Ludhiana,12,39.82517482517483,increasing,0.5972362871171224
141016,Ludhiana,12,87.71678321678321,increasing,0.6747718261229348
141017,Ludhiana,12,14.325174825174825,increasing,0.7171761216712813
141101,Ludhiana,12,25.56643356643357,increasing,0.7064193864263746
141102,Ludhiana,12,15.713286713286713,increasing,0.6715575389532632
141103,Ludhiana,12,4.646853146853147,increasing,0.5310889344869472
141104,Ludhiana,12,8.048951048951048,increasing,0.6120742626896604
141105,Ludhiana,12,11.286713286713287,increasing,0.6984752747535545
141106,Ludhiana,12,3.8811188811188813,increasing,0.9786127779307703
141107,Ludhiana,12,24.300699300699304,increasing,0.8114186499640058
141108,Ludhiana,12,16.111888111888113,increasing,0.679749088656551
141109,Ludhiana,12,46.85664335664336,increasing,0.8382087832737839
141110,Ludhiana,12,16.70979020979021,increasing,0.6603904680171678
141112,Ludhiana,12,20.8986013986014,increasing,0.6939092741526187
141113,Ludhiana,12,8.76923076923077,increasing,0.6036333448201432
141114,Ludhiana,12,59.108391608391614,increasing,0.6040906225786153
141115,Ludhiana,12,50.05594405594406,increasing,0.5892824550268192
141116,Ludhiana,12,44.27972027972028,increasing,0.692163391451071
141117,Ludhiana,12,16.286713286713287,increasing,0.5965370119892577
141118,Ludhiana,12,26.496503496503497,increasing,0.9539277230670166
141119,Ludhiana,12,31.884615384615383,increasing,0.7936077210372259
141120,Ludhiana,12,39.92657342657343,increasing,0.7638788523712173
141121,Ludhiana,12,26.426573426573423,increasing,0.6643613616304602
141122,Ludhiana,12,13.318181818181817,increasing,0.6655476960041032
141123,Ludhiana,12,25.377622377622377,increasing,0.7093098542919768
141124,Ludhiana,12,6.076923076923077,increasing,0.6333119627480309
141125,Ludhiana,12,11.674825174825175,increasing,0.9086750636947967
141126,Ludhiana,12,23.881118881118876,increasing,0.7149375980121283
141201,Ludhiana,12,6.451048951048952,increasing,0.7049377641213069
141202,Ludhiana,12,9.807692307692308,increasing,0.7110831360324343
141203,Ludhiana,12,10.954545454545455,increasing,0.9337688281744789
141204,Ludhiana,12,17.43006993006993,increasing,0.6630103425009704
141205,Ludhiana,12,13.29020979020979,increasing,0.651684591880032
141206,Ludhiana,12,11.786713286713285,increasing,0.5128827469313144
141401,Ludhiana,12,136.86713286713288,increasing,0.569550845562074
141411,Fatehgarh Sahib,12,24.695804195804193,increasing,0.6452072275084815
141412,Ludhiana,12,11.4020979020979,increasing,0.6322846229949473
141413,Ludhiana,12,12.43006993006993,increasing,0.7290423998058183
141414,Ludhiana,12,14.433566433566435,increasing,0.5558908401721376
141415,Ludhiana,12,15.034965034965035,increasing,0.8893203397351636
141416,Ludhiana,12,20.562937062937067,increasing,0.6560964897362465
141417,Ludhiana,12,12.223776223776223,increasing,0.6774856749283995
141418,Ludhiana,12,16.68881118881119,increasing,0.6853591964267283
141419,Ludhiana,12,10.132867132867135,increasing,0.573527169749731
141421,Ludhiana,12,34.31818181818182,increasing,0.5506401991661879
141422,Ludhiana,12,6.349650349650349,increasing,0.699301316060286
141801,Fatehgarh Sahib,12,33.26223776223777,increasing,0.6494608775194173
142001,Moga,12,124.31818181818181,increasing,0.612975395737495
142011,Moga,12,14.12937062937063,increasing,0.5887651497245259
142021,Ludhiana,12,18.136363636363637,increasing,0.6238446390615818
142022,Ludhiana,12,23.47202797202797,increasing,0.508997741595626
142023,Ludhiana,12,13.720279720279722,increasing,0.628984009421458
142024,Ludhiana,12,9.241258741258742,increasing,0.7589344705770329
142025,Ludhiana,12,9.062937062937063,increasing,0.533477655138791
142026,Ludhiana,12,70.03146853146853,increasing,0.7375808669439206
142027,Ludhiana,12,13.783216783216783,increasing,0.6666419440849284
142028,Ludhiana,12,1.965034965034965,increasing,1.123345344008138
142029,Ludhiana,12,12.482517482517483,increasing,0.6119384869927534
142030,Ludhiana,12,13.615384615384617,increasing,0.6562287511798675
142031,Ludhiana,12,10.737762237762237,increasing,0.6946877557190262
142032,Ludhiana,12,36.68181818181819,increasing,0.8882830251701728
142033,Ludhiana,12,46.08041958041957,increasing,0.7366229284920603
142034,Ludhiana,12,24.681818181818183,increasing,0.8050923533586216
142035,Ludhiana,12,25.744755244755243,increasing,0.927404781518835
142036,Ludhiana,12,17.0979020979021,increasing,0.5747009768547736
142037,Moga,12,21.447552447552447,increasing,0.6854353961497548
142038,Moga,12,62.12237762237762,increasing,0.7186662249184201
142039,Moga,12,24.363636363636363,increasing,0.5287061020960683
142040,Moga,12,17.923076923076923,increasing,0.6616208811981816
142041,Moga,12,17.024475524475527,increasing,0.6559264330532192
142042,Moga,12,72.33916083916084,increasing,0.6738776494896124
142043,Ferozepur,12,53.70629370629371,increasing,0.6550441976849394
142044,Ferozepur,12,56.087412587412594,increasing,0.6318714501283631
142045,Moga,12,13.391608391608393,increasing,0.6772924968333685
142046,Moga,12,16.02097902097902,increasing,0.6325005737724145
142047,Ferozepur,12,46.47202797202797,increasing,0.5774807733395912
142048,Moga,12,48.370629370629366,increasing,0.5682668712856853
142049,Moga,12,31.674825174825173,increasing,0.5077821985315271
142050,Ferozepur,12,39.16783216783217,increasing,0.5682465503738975
142051,Firozpur,12,0.8286713286713288,increasing,1.355037872740206
142052,Firozpur,12,63.49650349650351,increasing,0.6254625859488718
142053,Moga,12,23.12237762237762,increasing,0.5844196565968881
142054,Moga,12,17.181818181818183,increasing,0.6776270370847077
142055,Moga,12,24.143356643356643,increasing,0.504674457043298
142056,Moga,12,26.881118881118876,increasing,0.7844740863165541
142057,Moga,12,24.059440559440564,increasing,0.6653051269092137
142058,Moga,12,4.9720279720279725,increasing,0.599922178138536
142060,Ferozepur,12,28.101398601398603,increasing,0.668592438111723
143001,Amritsar,12,545.486013986014,increasing,0.5974180588386391
143002,Amritsar,12,22.395104895104897,increasing,0.6240252242487896
143003,Amritsar,12,7.531468531468532,increasing,0.5932510458455944
143005,Amritsar,12,2.4825174825174825,increasing,0.8823571567736321
143006,Amritsar,12,9.038461538461538,increasing,0.8300558743527071
143007,Amritsar,12,0.07692307692307691,increasing,3.3166247903554
143008,Amritsar,12,25.755244755244753,increasing,0.5962149440912032
143009,Tarn Taran,12,36.48951048951049,increasing,0.4946711612825941
143010,Amritsar,12,0.04545454545454546,increasing,1.5362291495737215
143022,Amritsar,12,44.83566433566433,increasing,0.5114239300928818
143026,Amritsar,12,5.244755244755245,increasing,0.7197318572086355
143101,Amritsar,12,58.31118881118881,increasing,0.7701388619071484
143102,Amritsar,12,174.21328671328672,increasing,0.5393404012619241
143103,Amritsar,12,6.9020979020979025,increasing,0.6725030260266314
143104,Amritsar,12,6.038461538461538,increasing,0.7300990551153366
143105,Tarn Taran,12,101.84265734265735,increasing,0.618930429077082
143107,Tarn Taran,12,34.21678321678322,increasing,0.4880933032489124
143108,Amritsar,12,21.493006993006993,increasing,0.6194934321714687
143109,Amritsar,12,43.36363636363637,increasing,0.682289707003782
143110,Amritsar,12,16.17132867132867,increasing,0.6574187007778823
143111,Amritsar,12,26.3006993006993,increasing,0.7631720938708974
143112,Amritsar,12,25.076923076923077,increasing,0.5247592701144413
143113,Amritsar,12,24.94055944055944,increasing,0.6986703566861459
143114,Amritsar,12,19.583916083916083,increasing,0.5891036886602639
143115,Amritsar,12,41.32167832167832,increasing,0.6736997008952582
143116,Amritsar,12,20.04195804195804,increasing,0.6887408033429758
143117,Tarn Taran,12,9.954545454545455,increasing,0.6966494248310131
143118,Tarn Taran,12,7.91958041958042,increasing,0.5951168551078297
143119,Amritsar,12,10.755244755244755,increasing,0.6391744092175835
143149,Amritsar,12,17.9020979020979,increasing,0.7477618622301657
143201,Tarn Taran,12,27.674825174825177,increasing,0.6924433303938646
143202,Amritsar,12,12.465034965034965,increasing,0.6379024615809115
143203,Amritsar,12,25.39160839160839,increasing,0.6901157389928458
143204,Amritsar,12,10.727272727272727,increasing,0.7321553334448002
143205,Amritsar,12,31.88111888111888,increasing,0.81868694267094
143301,Tarn Taran,12,29.884615384615387,increasing,0.6426546877917662
143302,Tarn Taran,12,31.16083916083916,increasing,0.6162016035381329
143303,Tarn Taran,12,31.115384615384613,increasing,0.6991339604109337
143304,Tarn Taran,12,33.227272727272734,increasing,0.7391181899274739
143305,Tarn Taran,12,56.70979020979021,increasing,0.8106516569127932
143401,Tarn Taran,12,179.19930069930072,increasing,0.7405204655696606
143406,Tarn Taran,12,27.723776223776227,increasing,0.7899077229372267
143407,Tarn Taran,12,16.36013986013986,increasing,0.738394853904989
143408,Tarn Taran,12,25.524475524475523,increasing,0.5946396596188914
143409,Tarn Taran,12,26.230769230769234,increasing,0.8018457357165927
143410,Tarn Taran,12,21.555944055944057,increasing,0.6520516576534647
143411,Tarn Taran,12,35.35664335664336,increasing,0.7458562572426182
143412,Tarn Taran,12,24.62937062937063,increasing,0.6568798162049264
143413,Tarn Taran,12,37.86363636363637,increasing,0.8697346476001092
143414,Tarn Taran,12,20.02797202797203,increasing,0.5834948794396375
143415,Tarn Taran,12,28.96503496503496,increasing,0.6829537362871615
143416,Amritsar,12,52.06293706293705,increasing,0.5930625481899228
143419,Amritsar,12,57.08741258741259,increasing,0.5196049086916514
143422,Tarn Taran,12,17.391608391608393,increasing,0.670398353160401
143501,Amritsar,12,54.36363636363636,increasing,0.5124680458789564
143502,Amritsar,12,35.70979020979021,increasing,0.6850519452053112
143504,Amritsar,12,16.395104895104897,increasing,0.49781330676929353
143505,Gurdaspur,12,215.8951048951049,increasing,0.5646812571649661
143506,Gurdaspur,12,16.790209790209794,increasing,0.6926534926980052
143507,Gurdaspur,12,19.758741258741264,increasing,0.7551348503671023
143511,Gurdaspur,12,35.52097902097902,increasing,0.7486422442406038
143512,Gurdaspur,12,29.53146853146853,increasing,0.6661574879948489
143513,Gurdaspur,12,17.055944055944057,increasing,0.5290949338445058
143514,Gurdaspur,12,32.426573426573434,increasing,0.8024076646537626
143515,Gurdaspur,12,37.650349650349646,increasing,0.6498832406049273
143516,Gurdaspur,12,48.98601398601399,increasing,0.5042676363485669
143517,Gurdaspur,12,26.793706293706293,increasing,0.5227965697373065
143518,Gurdaspur,12,52.99650349650349,increasing,0.8134391400979047
143519,Gurdaspur,12,79.96153846153847,increasing,0.7119529322309537
143520,Gurdaspur,12,36.30069930069931,increasing,0.7762727173459082
143521,Gurdaspur,12,77.68181818181817,increasing,0.5788093990834167
143525,Pathankot,12,19.681818181818183,increasing,0.5905755742947802
143526,Gurdaspur,12,34.97552447552447,increasing,0.8169046766565583
143527,Gurdaspur,12,51.96153846153846,increasing,0.5340093445496013
143528,Gurdaspur,12,25.29020979020979,increasing,0.5135396249128917
143529,Gurdaspur,12,27.93006993006993,increasing,0.6022265902924284
143530,Gurdaspur,12,44.68531468531468,increasing,0.7231125206775074
143531,Gurdaspur,12,79.33216783216781,increasing,0.7185158586494748
143532,Gurdaspur,12,24.374125874125873,increasing,0.6397815949358624
143533,Gurdaspur,12,16.479020979020977,increasing,0.6843156965778512
143534,Pathankot,12,45.34965034965034,increasing,0.6041522986797286
143601,Amritsar,12,62.23076923076922,increasing,0.6943944302447942
143602,Gurdaspur,12,43.95454545454545,increasing,0.7363559682866213
143603,Amritsar,12,18.076923076923077,increasing,0.5816813317642545
143604,Gurdaspur,12,49.17832167832168,increasing,0.536481634009536
143605,Gurdaspur,12,20.86013986013986,increasing,0.5556139915441666
143606,Amritsar,12,17.51748251748251,increasing,0.8104306190661427
144001,Jalandhar,12,194.24825174825173,increasing,0.8320223603072523
144002,Jalandhar,12,127.3041958041958,increasing,0.743514778872227
144003,Jalandhar,12,77.993006993007,increasing,0.5958852644911163
144004,Jalandhar,12,127.88461538461539,increasing,0.7807837124279565
144005,Jalandhar,12,63.24825174825175,increasing,0.7590796218750325
144006,Jalandhar,12,10.506993006993007,increasing,0.7091484594380042
144007,Jalandhar,12,19.013986013986013,increasing,0.6649860636613427
144008,Jalandhar,12,69.72377622377623,increasing,0.6584678555826634
144009,Jalandhar,12,50.25874125874126,increasing,0.6855282330679994
144010,Jalandhar,12,7.027972027972028,increasing,0.7936843228303923
144011,Jalandhar,12,2.4195804195804196,increasing,0.9175475416152888
144012,Jalandhar,12,33.09440559440559,increasing,0.5886084193063535
144013,Jalandhar,12,26.53146853146853,increasing,0.7016053947476258
144014,Jalandhar,12,7.066433566433567,increasing,0.7206046546546444
144020,Jalandhar,12,18.094405594405597,increasing,0.7015154928237396
144021,Jalandhar,12,45.54895104895105,increasing,0.805623815365485
144022,Jalandhar,12,29.54895104895105,increasing,0.6175729623344529
144023,Jalandhar,12,28.6993006993007,increasing,0.6223062283871096
144024,Jalandhar,12,14.423076923076923,increasing,0.8397316087001031
144025,Jalandhar,12,22.27972027972028,increasing,0.7856823641907404
144026,Jalandhar,12,31.202797202797203,increasing,0.6801578175534363
144027,Jalandhar,12,4.758741258741258,increasing,1.0026535099451954
144028,Jalandhar,12,2.657342657342657,increasing,0.6023027436773988
144029,Shaheed Bhagat Singh Nagar,12,10.26923076923077,increasing,0.5669146538147988
144030,Jalandhar,12,5.818181818181818,increasing,0.833763864809438
144031,Jalandhar,12,5.0874125874125875,increasing,0.6435751466348062
144032,Jalandhar,12,4.723776223776224,increasing,0.7431252279866489
